id,outcome,category,sub_type,input,expected_intent,expected_tool,actual_intent,actual_tool,notes
gc_081,passed,general_chat,acknowledgement,好的明白了,general_chat,,general_chat,,
gc_082,passed,general_chat,acknowledgement,好的知道了,general_chat,,general_chat,,
gc_083,passed,general_chat,acknowledgement,好的，谢谢,general_chat,,general_chat,,
gc_084,passed,general_chat,acknowledgement,嗯嗯，知道了,general_chat,,general_chat,,
gc_085,passed,general_chat,acknowledgement,行,general_chat,,general_chat,,
gc_086,passed,general_chat,acknowledgement,行行,general_chat,,general_chat,,
gc_087,passed,general_chat,acknowledgement,可以,general_chat,,general_chat,,
gc_088,passed,general_chat,acknowledgement,可以可以,general_chat,,general_chat,,
gc_089,passed,general_chat,acknowledgement,好的好的,general_chat,,general_chat,,
gc_090,passed,general_chat,acknowledgement,好的没问题,general_chat,,general_chat,,
gc_091,passed,general_chat,acknowledgement,没问题,general_chat,,general_chat,,
gc_092,passed,general_chat,acknowledgement,没问题谢谢,general_chat,,general_chat,,
gc_093,passed,general_chat,acknowledgement,好的，感谢,general_chat,,general_chat,,
gc_094,passed,general_chat,acknowledgement,好的，感谢你的帮助,general_chat,,general_chat,,
gc_095,passed,general_chat,acknowledgement,谢谢你的帮忙,general_chat,,general_chat,,
gc_096,passed,general_chat,acknowledgement,辛苦你了,general_chat,,general_chat,,
gc_097,passed,general_chat,acknowledgement,谢谢，辛苦了,general_chat,,general_chat,,
gc_098,passed,general_chat,acknowledgement,明白，谢谢,general_chat,,general_chat,,
gc_099,passed,general_chat,acknowledgement,了解，谢谢,general_chat,,general_chat,,
gc_100,passed,general_chat,acknowledgement,清楚了,general_chat,,general_chat,,
gc_101,passed,general_chat,acknowledgement,清楚明白,general_chat,,general_chat,,
gc_102,passed,general_chat,acknowledgement,好的，我知道了,general_chat,,general_chat,,
gc_103,passed,general_chat,acknowledgement,收到，感谢,general_chat,,general_chat,,
gc_104,passed,general_chat,acknowledgement,好的，我明白了,general_chat,,general_chat,,
gc_105,passed,general_chat,acknowledgement,嗯，明白,general_chat,,general_chat,,
gc_106,passed,general_chat,acknowledgement,谢谢提醒,general_chat,,general_chat,,
gc_107,passed,general_chat,acknowledgement,好的提醒得好,general_chat,,general_chat,,
gc_108,passed,general_chat,acknowledgement,记住了,general_chat,,general_chat,,
gc_109,passed,general_chat,acknowledgement,好的记住了,general_chat,,general_chat,,
gc_110,passed,general_chat,acknowledgement,好的，我会注意的,general_chat,,general_chat,,
gc_111,passed,general_chat,acknowledgement,明白了，谢谢提醒,general_chat,,general_chat,,
gc_112,passed,general_chat,acknowledgement,好的，感谢告知,general_chat,,general_chat,,
gc_113,passed,general_chat,acknowledgement,好的，感谢你的耐心解答,general_chat,,general_chat,,
gc_114,passed,general_chat,acknowledgement,谢谢，明白了,general_chat,,general_chat,,
gc_115,passed,general_chat,acknowledgement,非常感谢，再见,general_chat,,general_chat,,
gc_116,passed,general_chat,acknowledgement,好嘞,general_chat,,general_chat,,
gc_117,passed,general_chat,acknowledgement,好嘞谢谢,general_chat,,general_chat,,
gc_118,passed,general_chat,acknowledgement,行，知道了,general_chat,,general_chat,,
gc_119,passed,general_chat,acknowledgement,嗯，知道了,general_chat,,general_chat,,
gc_120,passed,general_chat,acknowledgement,好的，没问题,general_chat,,general_chat,,
gc_121,failed,general_chat,off_topic,今天天气怎么样,general_chat,,knowledge_qa,,
gc_122,passed,general_chat,off_topic,今天天气不错,general_chat,,general_chat,,
gc_123,passed,general_chat,off_topic,今天下雨了吗,general_chat,,general_chat,,
gc_124,passed,general_chat,off_topic,明天会下雨吗,general_chat,,general_chat,,
gc_125,passed,general_chat,off_topic,今天多少度,general_chat,,general_chat,,
gc_126,passed,general_chat,off_topic,天气真好啊,general_chat,,general_chat,,
gc_127,passed,general_chat,off_topic,外面冷不冷,general_chat,,general_chat,,
gc_128,passed,general_chat,off_topic,今天降温了吗,general_chat,,general_chat,,
gc_129,failed,general_chat,off_topic,这周天气如何,general_chat,,knowledge_qa,,
gc_130,failed,general_chat,off_topic,周末天气怎么样,general_chat,,knowledge_qa,,
gc_131,passed,general_chat,off_topic,帮我写个Python脚本,general_chat,,general_chat,,
gc_132,failed,general_chat,off_topic,这个代码怎么写,general_chat,,knowledge_qa,,
gc_133,failed,general_chat,off_topic,Python怎么入门,general_chat,,knowledge_qa,,
gc_134,passed,general_chat,off_topic,教我写代码吧,general_chat,,general_chat,,
gc_135,passed,general_chat,off_topic,你好呀，你会编程吗,general_chat,,general_chat,,
gc_136,passed,general_chat,off_topic,你能帮我写个函数吗,general_chat,,general_chat,,
gc_137,failed,general_chat,off_topic,这个bug怎么修,general_chat,,knowledge_qa,,
gc_138,failed,general_chat,off_topic,代码报错怎么办,general_chat,,knowledge_qa,,
gc_139,failed,general_chat,off_topic,教教我怎么写代码,general_chat,,knowledge_qa,,
gc_140,passed,general_chat,off_topic,程序员的一天是怎样的,general_chat,,general_chat,,
gc_141,passed,general_chat,off_topic,你们加班多吗,general_chat,,general_chat,,
gc_142,passed,general_chat,off_topic,几点下班啊,general_chat,,general_chat,,
gc_143,passed,general_chat,off_topic,你们公司几点上班,general_chat,,general_chat,,
gc_144,passed,general_chat,off_topic,几点到公司,general_chat,,general_chat,,
gc_145,passed,general_chat,off_topic,今天加班到几点,general_chat,,general_chat,,
gc_146,failed,general_chat,off_topic,周末加班吗,general_chat,,tool_execution,,
gc_147,passed,general_chat,off_topic,中午吃什么,general_chat,,general_chat,,
gc_148,passed,general_chat,off_topic,附近有什么好吃的,general_chat,,general_chat,,
gc_149,passed,general_chat,off_topic,推荐个餐厅吧,general_chat,,general_chat,,
gc_150,passed,general_chat,off_topic,哪家外卖好吃,general_chat,,general_chat,,
gc_151,passed,general_chat,off_topic,帮我推荐个午饭,general_chat,,general_chat,,
gc_152,passed,general_chat,off_topic,有什么好吃的吗,general_chat,,general_chat,,
gc_153,passed,general_chat,off_topic,火锅店推荐一下,general_chat,,general_chat,,
gc_154,passed,general_chat,off_topic,川菜馆哪家好,general_chat,,general_chat,,
gc_155,passed,general_chat,off_topic,今天去哪儿玩,general_chat,,general_chat,,
gc_156,passed,general_chat,off_topic,周末有什么活动,general_chat,,general_chat,,
gc_157,passed,general_chat,off_topic,有什么好玩的推荐,general_chat,,general_chat,,
gc_158,passed,general_chat,off_topic,上海有什么景点,general_chat,,general_chat,,
gc_159,passed,general_chat,off_topic,帮我查下去年旅行的照片,general_chat,,general_chat,,
gc_160,passed,general_chat,off_topic,杭州好玩吗,general_chat,,general_chat,,
gc_161,passed,general_chat,off_topic,五一去哪儿人少,general_chat,,general_chat,,
gc_162,passed,general_chat,off_topic,假期去哪儿好,general_chat,,general_chat,,
gc_163,passed,general_chat,off_topic,你有什么爱好,general_chat,,general_chat,,
gc_164,passed,general_chat,off_topic,你平时喜欢干什么,general_chat,,general_chat,,
gc_165,passed,general_chat,off_topic,周末一般做什么,general_chat,,general_chat,,
gc_166,passed,general_chat,off_topic,下班后干嘛,general_chat,,general_chat,,
gc_167,passed,general_chat,off_topic,最近在看什么书,general_chat,,general_chat,,
gc_168,passed,general_chat,off_topic,有什么好书推荐,general_chat,,general_chat,,
gc_169,passed,general_chat,off_topic,推荐个小说什么类型,general_chat,,general_chat,,
gc_170,passed,general_chat,off_topic,你爱看剧吗,general_chat,,general_chat,,
gc_171,passed,general_chat,off_topic,最近看了什么电影,general_chat,,general_chat,,
gc_172,passed,general_chat,off_topic,有什么好看的电影,general_chat,,general_chat,,
gc_173,passed,general_chat,off_topic,推荐个电影吧,general_chat,,general_chat,,
gc_174,passed,general_chat,off_topic,哪部电影好看,general_chat,,general_chat,,
gc_175,passed,general_chat,off_topic,打篮球入门要多久,general_chat,,general_chat,,
gc_176,passed,general_chat,off_topic,你喜欢运动吗,general_chat,,general_chat,,
gc_177,passed,general_chat,off_topic,跑步有什么好处,general_chat,,general_chat,,
gc_178,passed,general_chat,off_topic,健身房几点开门,general_chat,,general_chat,,
gc_179,failed,general_chat,off_topic,怎么健身比较好,general_chat,,knowledge_qa,,
gc_180,failed,general_chat,off_topic,增肌怎么吃,general_chat,,knowledge_qa,,
gc_181,passed,general_chat,off_topic,减肥有什么好方法,general_chat,,general_chat,,
gc_182,failed,general_chat,off_topic,keep怎么用,general_chat,,knowledge_qa,,
gc_183,passed,general_chat,off_topic,今天真累啊,general_chat,,general_chat,,
gc_184,passed,general_chat,off_topic,好累啊,general_chat,,general_chat,,
gc_185,passed,general_chat,off_topic,加班加得累死了,general_chat,,general_chat,,
gc_186,passed,general_chat,off_topic,周末只想躺着,general_chat,,general_chat,,
gc_187,passed,general_chat,off_topic,压力好大,general_chat,,general_chat,,
gc_188,passed,general_chat,off_topic,最近工作好忙,general_chat,,general_chat,,
gc_189,passed,general_chat,off_topic,事情好多做不完,general_chat,,general_chat,,
gc_190,failed,general_chat,off_topic,焦虑怎么办,general_chat,,knowledge_qa,,
gc_191,passed,general_chat,off_topic,老板真烦人,general_chat,,general_chat,,
gc_192,passed,general_chat,off_topic,领导画的饼太大,general_chat,,general_chat,,
gc_193,passed,general_chat,off_topic,工资什么时候涨,general_chat,,general_chat,,
gc_194,passed,general_chat,off_topic,年终奖有吗,general_chat,,general_chat,,
gc_195,passed,general_chat,off_topic,这个项目什么时候上线,general_chat,,general_chat,,
gc_196,passed,general_chat,off_topic,需求又变了,general_chat,,general_chat,,
gc_197,passed,general_chat,off_topic,程序员最怕听到什么,general_chat,,general_chat,,
gc_198,passed,general_chat,off_topic,产品经理是谁,general_chat,,general_chat,,
gc_199,passed,general_chat,off_topic,这个功能做不了,general_chat,,general_chat,,
gc_200,passed,general_chat,off_topic,技术债太多了,general_chat,,general_chat,,
kq_001,passed,knowledge_qa,policy_deadline,李明，请问工时截止日期是哪天是什么,knowledge_qa,,knowledge_qa,,
kq_002,failed,knowledge_qa,policy_deadline,王芳，帮我查下这周工时最晚什么时候填呗,knowledge_qa,,general_chat,,
kq_003,passed,knowledge_qa,policy_deadline,孙请问本月工时截止了吗,knowledge_qa,,knowledge_qa,,
kq_004,failed,knowledge_qa,policy_deadline,张总，帮我瞧瞧工时最晚几点提交呗,knowledge_qa,,general_chat,,
kq_005,failed,knowledge_qa,policy_deadline,请问一下，就是关于什么时候必须填完工时，我想详细了解一下，能帮我看看吗,knowledge_qa,,general_chat,,
kq_006,passed,knowledge_qa,policy_deadline,陈经本月工时截止日期,knowledge_qa,,knowledge_qa,,
kq_007,passed,knowledge_qa,policy_deadline,赵丽，请问这周工时截止了吗是什么,knowledge_qa,,knowledge_qa,,
kq_008,passed,knowledge_qa,policy_deadline,刘工，帮我瞅一眼工时填报截止时间呗,knowledge_qa,,knowledge_qa,,
kq_009,failed,knowledge_qa,policy_deadline,李明，请问工时最迟哪天交,knowledge_qa,,general_chat,,
kq_010,passed,knowledge_qa,policy_deadline,请问一下，就是关于这月工时截止到几号，我想详细了解一下，能帮我看看吗,knowledge_qa,,knowledge_qa,,
kq_011,passed,knowledge_qa,policy_deadline,王下周工时截止日期,knowledge_qa,,knowledge_qa,,
kq_012,passed,knowledge_qa,policy_deadline,张总，请问上月工时截止了吗是什么,knowledge_qa,,knowledge_qa,,
kq_013,failed,knowledge_qa,policy_deadline,何思思，帮我看看工时必须在什么时候填呗,knowledge_qa,,general_chat,,
kq_014,failed,knowledge_qa,policy_deadline,刘工，请问本月工时最晚提交日期,knowledge_qa,,general_chat,,
kq_015,passed,knowledge_qa,policy_deadline,请问一下，就是关于这周工时填报截止，我想详细了解一下，能帮我看看吗,knowledge_qa,,knowledge_qa,,
kq_016,passed,knowledge_qa,policy_deadline,赵工时提交截止,knowledge_qa,,knowledge_qa,,
kq_017,failed,knowledge_qa,policy_deadline,孙涛，请问本月工时截止哪天是什么,knowledge_qa,,tool_execution,,
kq_018,passed,knowledge_qa,policy_deadline,周建国，帮我问问上周工时截止了吗呗,knowledge_qa,,knowledge_qa,,
kq_019,failed,knowledge_qa,policy_deadline,吴晓燕，请问工时最晚什么时候填完,knowledge_qa,,general_chat,,
kq_020,passed,knowledge_qa,policy_deadline,请问一下，就是关于本周工时截止日期是，我想详细了解一下，能帮我看看吗,knowledge_qa,,knowledge_qa,,
kq_021,passed,knowledge_qa,policy_deadline,李明工时填报有截止时间吗,knowledge_qa,,knowledge_qa,,
kq_022,passed,knowledge_qa,policy_deadline,王芳，请问本月工时什么时候截止是什么,knowledge_qa,,knowledge_qa,,
kq_023,failed,knowledge_qa,policy_deadline,张总，帮我查下这周工时最晚几号交呗,knowledge_qa,,general_chat,,
kq_024,passed,knowledge_qa,policy_deadline,何思思，请问工时提交截止日期,knowledge_qa,,knowledge_qa,,
kq_025,failed,knowledge_qa,policy_deadline,请问一下，就是关于请问工时最晚提交时间，我想详细了解一下，能帮我看看吗,knowledge_qa,,general_chat,,
kq_026,passed,knowledge_qa,policy_deadline,陈经本月工时填报截止,knowledge_qa,,knowledge_qa,,
kq_027,failed,knowledge_qa,policy_deadline,赵丽，请问工时最晚几号填是什么,knowledge_qa,,general_chat,,
kq_028,passed,knowledge_qa,policy_deadline,孙涛，帮我瞧瞧这周工时什么时候截止呗,knowledge_qa,,knowledge_qa,,
kq_029,passed,knowledge_qa,policy_deadline,周建国，请问工时截止还剩几天,knowledge_qa,,knowledge_qa,,
kq_030,passed,knowledge_qa,policy_deadline,请问一下，就是关于本月工时截止时间，我想详细了解一下，能帮我看看吗,knowledge_qa,,knowledge_qa,,
kq_031,passed,knowledge_qa,policy_deadline,李明本周工时截止几号,knowledge_qa,,knowledge_qa,,
